C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java,org.jfree.chart.labels,CustomXYItemLabelGeneratorTest,39,5,0.1282051282051282
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java,org.jfree.chart.imagemap,StandardURLTagFragmentGeneratorTest,15,2,0.13333333333333333
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\XYBarDatasetTest.java,org.jfree.data.xy,XYBarDatasetTest,65,9,0.13846153846153847
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\FixedMillisecondTest.java,org.jfree.data.time,FixedMillisecondTest,36,5,0.1388888888888889
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,org.jfree.chart.renderer.xy,XYAreaRenderer2Test,115,16,0.1391304347826087
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java,org.jfree.chart.plot,MeterIntervalTest,43,6,0.13953488372093023
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickUnitTest.java,org.jfree.chart.axis,DateTickUnitTest,28,4,0.14285714285714285
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap,StandardToolTipTagFragmentGeneratorTest,14,2,0.14285714285714285
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,org.jfree.data.general,DefaultKeyedValues2DDatasetTest,28,4,0.14285714285714285
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,org.jfree.data.general,DefaultKeyedValuesDatasetTest,28,4,0.14285714285714285
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time,YearTest,328,47,0.14329268292682926
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category,CategoryToPieDatasetTest,118,17,0.1440677966101695
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java,org.jfree.chart.renderer.xy,XYBubbleRendererTest,90,13,0.14444444444444443
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java,org.jfree.data.xy,YIntervalSeriesCollectionTest,89,13,0.14606741573033707
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\OHLCDataItemTest.java,org.jfree.data.xy,OHLCDataItemTest,27,4,0.14814814814814814
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations,XYTitleAnnotationTest,87,13,0.14942528735632185
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,org.jfree.chart.annotations,XYBoxAnnotationTest,140,21,0.15
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,org.jfree.chart.labels,StandardFlowLabelGeneratorTest,20,3,0.15
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java,org.jfree.chart.swing,CrosshairOverlayTest,40,6,0.15
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java,org.jfree.data.category,DefaultIntervalCategoryDatasetTest,304,46,0.1513157894736842
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\statistics\HistogramBinTest.java,org.jfree.data.statistics,HistogramBinTest,33,5,0.15151515151515152
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\WeekTest.java,org.jfree.data.time,WeekTest,460,71,0.15434782608695652
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\QuarterTest.java,org.jfree.data.time,QuarterTest,388,60,0.15463917525773196
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\MonthTest.java,org.jfree.data.time,MonthTest,374,58,0.15508021390374332
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category,IntervalBarRendererTest,89,14,0.15730337078651685
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,org.jfree.data.gantt,SlidingGanttCategoryDatasetTest,108,17,0.1574074074074074
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function,PolynomialFunction2DTest,63,10,0.15873015873015872
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\statistics\StatisticsTest.java,org.jfree.data.statistics,StatisticsTest,296,47,0.15878378378378377
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,org.jfree.chart.renderer.category,LevelRendererTest,107,17,0.1588785046728972
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java,org.jfree.chart,JFreeChartTest,295,47,0.15932203389830507
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,org.jfree.chart.renderer.category,LayeredBarRendererTest,75,12,0.16
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\LegendItemCollectionTest.java,org.jfree.chart,LegendItemCollectionTest,56,9,0.16071428571428573
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java,org.jfree.chart.renderer.category,AreaRendererTest,80,13,0.1625
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal,CloneUtilsTest,30,5,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,org.jfree.chart.renderer.category,GroupedStackedBarRendererTest,96,16,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,org.jfree.chart.renderer.category,StandardBarPainterTest,36,6,0.16666666666666666
